txn_id,user_id,txn_date,txn_year,txn_month,txn_type,txn_amount,txn_status
442,22,2025-10-14,2025,10,UPI,1913.85,SUCCESS
443,22,2025-12-10,2025,12,UPI,4083.07,SUCCESS
444,22,2025-11-21,2025,11,CARD,2773.19,SUCCESS
445,23,2025-12-20,2025,12,CARD,4102.75,SUCCESS
446,23,2025-11-07,2025,11,UPI,972.3,SUCCESS
447,23,2025-12-04,2025,12,CARD,197.58,SUCCESS
448,23,2025-11-24,2025,11,UPI,4395.63,SUCCESS
449,23,2026-01-10,2026,1,UPI,4467.19,SUCCESS
450,23,2025-11-09,2025,11,UPI,2502.02,SUCCESS
451,23,2025-12-04,2025,12,CARD,714.09,FAILED
452,23,2025-10-08,2025,10,CARD,3622.58,SUCCESS
453,23,2025-10-26,2025,10,CARD,4582.16,SUCCESS
454,23,2025-11-14,2025,11,UPI,2687.13,SUCCESS
455,23,2025-10-16,2025,10,UPI,3678.55,SUCCESS
456,23,2025-11-17,2025,11,UPI,3594.76,SUCCESS
457,23,2025-11-04,2025,11,CARD,4825.35,SUCCESS
458,23,2026-01-01,2026,1,UPI,3669.21,SUCCESS
459,23,2025-11-19,2025,11,CARD,331.59,SUCCESS
460,23,2025-12-24,2025,12,UPI,4168.6,SUCCESS
461,23,2025-10-20,2025,10,UPI,519.17,SUCCESS
462,23,2025-11-06,2025,11,UPI,2751.16,FAILED
463,23,2025-10-10,2025,10,UPI,2662.68,SUCCESS
464,23,2025-10-10,2025,10,CARD,3024.95,SUCCESS
465,23,2025-11-20,2025,11,CARD,1567.1,SUCCESS
466,23,2025-11-12,2025,11,CARD,569.21,SUCCESS
467,23,2025-10-31,2025,10,UPI,1604.27,SUCCESS
468,23,2026-01-24,2026,1,UPI,406.08,SUCCESS
469,23,2025-10-23,2025,10,CARD,4019.48,FAILED
470,23,2025-12-30,2025,12,CARD,550.84,SUCCESS
471,23,2026-01-11,2026,1,CARD,4894.67,SUCCESS
472,23,2025-10-19,2025,10,UPI,2584.54,FAILED
473,24,2026-01-01,2026,1,UPI,251.04,SUCCESS
474,24,2025-12-30,2025,12,UPI,90.72,SUCCESS
475,24,2025-12-11,2025,12,UPI,866.1,FAILED
476,24,2026-01-05,2026,1,CARD,1475.26,FAILED
477,24,2025-10-06,2025,10,UPI,485.89,SUCCESS
478,24,2025-11-04,2025,11,CARD,1410.37,SUCCESS
479,24,2025-11-21,2025,11,UPI,1661.47,SUCCESS
480,24,2025-10-26,2025,10,UPI,1404.69,SUCCESS
481,24,2025-11-17,2025,11,CARD,3539.19,SUCCESS
482,24,2026-01-06,2026,1,CARD,439.85,SUCCESS
483,24,2026-01-03,2026,1,UPI,61.93,SUCCESS
484,24,2025-12-08,2025,12,UPI,4769.36,SUCCESS
485,24,2025-10-05,2025,10,CARD,4182.37,SUCCESS
486,24,2026-01-02,2026,1,UPI,841.65,SUCCESS
487,24,2025-11-22,2025,11,CARD,2281.47,SUCCESS
488,24,2025-11-03,2025,11,CARD,1423.97,SUCCESS
489,24,2025-11-02,2025,11,CARD,4420.75,FAILED
490,24,2025-11-17,2025,11,CARD,207.11,SUCCESS
491,24,2025-10-04,2025,10,CARD,2920.29,SUCCESS
492,24,2025-11-05,2025,11,CARD,2712.73,SUCCESS
493,24,2025-12-10,2025,12,UPI,2494.18,SUCCESS
494,24,2025-11-17,2025,11,UPI,972.76,SUCCESS
495,24,2025-11-02,2025,11,UPI,4735.34,SUCCESS
496,24,2025-10-24,2025,10,CARD,2941.34,SUCCESS
497,24,2026-01-28,2026,1,CARD,4819.04,SUCCESS
498,25,2026-01-08,2026,1,UPI,1573.56,SUCCESS
499,25,2025-11-12,2025,11,CARD,4225.9,SUCCESS
500,25,2025-12-21,2025,12,UPI,867.8,SUCCESS
501,25,2025-10-15,2025,10,UPI,3283.8,SUCCESS
502,25,2025-12-31,2025,12,UPI,246.18,SUCCESS
503,25,2025-10-29,2025,10,CARD,1188.35,SUCCESS
504,25,2025-11-11,2025,11,CARD,4925.68,SUCCESS
505,25,2025-11-24,2025,11,CARD,4984.0,SUCCESS
506,25,2026-01-20,2026,1,UPI,743.64,SUCCESS
507,25,2026-01-28,2026,1,CARD,1553.64,SUCCESS
508,25,2025-10-18,2025,10,CARD,1247.11,SUCCESS
509,25,2025-11-05,2025,11,UPI,4489.3,SUCCESS
510,25,2026-01-11,2026,1,CARD,4166.62,SUCCESS
511,26,2025-12-31,2025,12,UPI,2320.6,SUCCESS
512,26,2025-12-30,2025,12,UPI,56.5,SUCCESS
513,26,2025-10-03,2025,10,CARD,967.77,SUCCESS
514,26,2025-12-25,2025,12,CARD,4334.38,FAILED
515,26,2025-12-31,2025,12,UPI,3788.99,SUCCESS
516,26,2025-10-22,2025,10,UPI,4002.56,SUCCESS
517,26,2025-10-06,2025,10,UPI,4283.69,SUCCESS
518,26,2025-11-12,2025,11,CARD,4269.58,SUCCESS
519,26,2025-10-26,2025,10,CARD,2126.71,SUCCESS
520,26,2025-11-10,2025,11,CARD,4544.75,SUCCESS
521,26,2026-01-12,2026,1,CARD,4988.54,SUCCESS
522,26,2025-10-03,2025,10,UPI,3406.15,SUCCESS
523,26,2025-10-06,2025,10,CARD,3589.18,SUCCESS
524,26,2025-11-25,2025,11,UPI,2066.49,SUCCESS
525,26,2025-12-27,2025,12,UPI,491.65,SUCCESS
526,26,2026-01-16,2026,1,CARD,502.17,SUCCESS
527,26,2025-10-31,2025,10,CARD,4840.6,SUCCESS
528,26,2025-10-07,2025,10,UPI,2582.71,SUCCESS
529,27,2025-10-11,2025,10,CARD,832.65,FAILED
530,27,2025-12-13,2025,12,UPI,1694.96,SUCCESS
531,27,2025-12-21,2025,12,CARD,2040.34,SUCCESS
532,27,2025-12-09,2025,12,UPI,1553.3,SUCCESS
533,27,2025-10-22,2025,10,UPI,3915.33,SUCCESS
534,27,2025-11-12,2025,11,UPI,2638.96,SUCCESS
535,27,2026-01-19,2026,1,CARD,1885.77,SUCCESS
536,27,2025-11-03,2025,11,UPI,192.39,SUCCESS
537,27,2025-12-04,2025,12,UPI,317.06,SUCCESS
538,27,2026-01-26,2026,1,UPI,3541.35,SUCCESS
539,27,2025-10-16,2025,10,UPI,4250.9,SUCCESS
540,27,2025-12-11,2025,12,UPI,4804.09,SUCCESS
541,27,2025-10-25,2025,10,UPI,443.9,SUCCESS
542,27,2025-12-24,2025,12,CARD,2406.62,SUCCESS
543,27,2025-11-18,2025,11,CARD,4830.98,SUCCESS
544,27,2025-11-30,2025,11,UPI,324.04,SUCCESS
545,27,2025-11-18,2025,11,CARD,443.37,SUCCESS
546,27,2026-01-15,2026,1,CARD,4243.4,SUCCESS
547,27,2026-01-25,2026,1,UPI,4279.91,SUCCESS
548,27,2025-12-11,2025,12,UPI,2309.39,SUCCESS
549,27,2026-01-15,2026,1,CARD,613.86,SUCCESS
550,27,2025-11-26,2025,11,UPI,264.32,SUCCESS
551,27,2025-10-11,2025,10,UPI,4277.38,SUCCESS
552,27,2025-10-31,2025,10,CARD,3226.86,SUCCESS
553,27,2025-12-12,2025,12,UPI,4596.29,FAILED
554,27,2025-10-24,2025,10,UPI,2425.85,SUCCESS
555,27,2025-12-09,2025,12,UPI,1129.11,SUCCESS
556,27,2025-11-25,2025,11,CARD,1069.32,SUCCESS
557,27,2025-12-29,2025,12,UPI,904.11,SUCCESS
558,28,2025-10-21,2025,10,UPI,2663.66,FAILED
559,28,2025-11-14,2025,11,CARD,4650.78,SUCCESS
560,28,2025-11-08,2025,11,CARD,368.62,FAILED
561,28,2025-11-26,2025,11,UPI,4470.23,SUCCESS
562,28,2025-11-17,2025,11,UPI,70.65,SUCCESS
563,28,2026-01-27,2026,1,UPI,3250.21,SUCCESS
564,28,2025-11-20,2025,11,UPI,4806.05,SUCCESS
565,28,2026-01-29,2026,1,CARD,3766.18,SUCCESS
566,28,2025-10-14,2025,10,UPI,2169.84,SUCCESS
567,28,2025-10-16,2025,10,CARD,1440.85,SUCCESS
568,28,2025-12-03,2025,12,CARD,3439.44,SUCCESS
569,28,2026-01-08,2026,1,CARD,2765.6,SUCCESS
570,28,2025-11-30,2025,11,CARD,2402.88,SUCCESS
571,28,2025-10-21,2025,10,UPI,1273.68,SUCCESS
572,28,2026-01-20,2026,1,UPI,3549.25,SUCCESS
573,28,2025-12-07,2025,12,CARD,1109.34,SUCCESS
574,28,2025-10-02,2025,10,UPI,1029.54,SUCCESS
575,28,2025-11-08,2025,11,UPI,1077.17,SUCCESS
576,28,2025-11-21,2025,11,UPI,129.45,SUCCESS
577,28,2025-12-06,2025,12,CARD,3703.69,SUCCESS
578,28,2025-10-03,2025,10,UPI,550.09,SUCCESS
579,28,2025-11-12,2025,11,UPI,3822.03,SUCCESS
580,28,2026-01-29,2026,1,CARD,1462.87,SUCCESS
581,28,2025-12-20,2025,12,UPI,3103.47,SUCCESS
582,28,2025-10-06,2025,10,UPI,416.6,SUCCESS
583,28,2026-01-12,2026,1,CARD,1158.22,SUCCESS
584,28,2025-10-03,2025,10,CARD,3858.45,FAILED
585,28,2025-12-26,2025,12,UPI,4906.69,SUCCESS
586,28,2025-12-16,2025,12,UPI,4620.88,SUCCESS
587,29,2026-01-24,2026,1,CARD,2596.23,SUCCESS
588,29,2025-11-29,2025,11,UPI,570.34,SUCCESS
589,29,2026-01-06,2026,1,UPI,416.43,SUCCESS
590,29,2026-01-02,2026,1,UPI,3069.29,SUCCESS
591,29,2025-12-12,2025,12,UPI,65.17,SUCCESS
592,29,2025-11-06,2025,11,UPI,3902.5,SUCCESS
593,29,2025-11-07,2025,11,CARD,158.48,SUCCESS
594,29,2026-01-13,2026,1,CARD,3482.74,SUCCESS
595,29,2025-10-21,2025,10,UPI,4056.27,SUCCESS
596,29,2025-10-15,2025,10,UPI,512.37,SUCCESS
597,29,2025-10-21,2025,10,UPI,235.85,SUCCESS
598,29,2026-01-09,2026,1,UPI,1814.36,SUCCESS
599,29,2026-01-03,2026,1,CARD,4822.95,SUCCESS
600,29,2025-10-06,2025,10,CARD,1014.82,SUCCESS
601,29,2025-11-02,2025,11,UPI,2390.0,SUCCESS
602,29,2025-12-23,2025,12,CARD,489.01,SUCCESS
603,29,2025-12-24,2025,12,UPI,3003.0,SUCCESS
604,29,2025-11-24,2025,11,CARD,3709.22,SUCCESS
605,29,2025-10-22,2025,10,UPI,1673.89,SUCCESS
606,29,2025-11-06,2025,11,CARD,4985.88,SUCCESS
607,29,2025-10-19,2025,10,CARD,530.81,SUCCESS
608,29,2025-12-08,2025,12,UPI,2143.79,SUCCESS
609,29,2025-12-10,2025,12,UPI,2105.07,SUCCESS
610,30,2026-01-03,2026,1,UPI,3256.37,SUCCESS
611,30,2025-11-18,2025,11,CARD,3764.45,SUCCESS
612,30,2025-10-19,2025,10,CARD,799.59,SUCCESS
613,30,2026-01-09,2026,1,CARD,3818.59,SUCCESS
614,30,2026-01-14,2026,1,CARD,3111.53,SUCCESS
615,30,2025-12-20,2025,12,CARD,1242.49,SUCCESS
616,30,2025-11-23,2025,11,CARD,2746.69,SUCCESS
617,30,2026-01-26,2026,1,UPI,4020.28,FAILED
618,30,2026-01-21,2026,1,UPI,1245.76,SUCCESS
619,30,2025-12-30,2025,12,CARD,4862.83,FAILED
620,30,2025-11-15,2025,11,UPI,3089.74,SUCCESS
621,30,2026-01-11,2026,1,CARD,124.55,SUCCESS
622,30,2025-12-04,2025,12,UPI,4708.52,SUCCESS
623,30,2025-12-05,2025,12,CARD,4101.71,SUCCESS
624,30,2025-12-12,2025,12,CARD,2594.73,SUCCESS
625,30,2025-11-21,2025,11,CARD,160.38,SUCCESS
626,30,2025-11-08,2025,11,CARD,4119.19,SUCCESS
627,30,2025-12-29,2025,12,CARD,3659.26,SUCCESS
628,30,2026-01-14,2026,1,UPI,565.69,FAILED
629,30,2025-10-24,2025,10,CARD,3435.56,FAILED
630,30,2025-12-22,2025,12,UPI,4423.53,SUCCESS
631,31,2025-11-15,2025,11,UPI,4649.39,SUCCESS
632,31,2025-11-13,2025,11,CARD,186.76,SUCCESS
633,31,2025-10-01,2025,10,UPI,2166.18,SUCCESS
634,31,2025-10-24,2025,10,UPI,3395.1,SUCCESS
635,31,2025-10-23,2025,10,CARD,298.58,SUCCESS
636,31,2025-10-08,2025,10,UPI,3311.71,FAILED
637,31,2025-10-31,2025,10,UPI,3501.81,SUCCESS
638,31,2025-11-25,2025,11,UPI,4632.16,SUCCESS
639,31,2025-10-10,2025,10,CARD,1456.16,SUCCESS
640,31,2025-11-29,2025,11,CARD,3520.39,SUCCESS
641,31,2025-10-13,2025,10,UPI,4851.8,SUCCESS
642,31,2025-10-22,2025,10,CARD,3151.89,SUCCESS
643,31,2026-01-04,2026,1,CARD,4730.21,SUCCESS
644,31,2025-12-09,2025,12,CARD,944.94,SUCCESS
645,31,2025-10-19,2025,10,UPI,1865.33,SUCCESS
646,31,2025-10-17,2025,10,CARD,2136.02,SUCCESS
647,31,2025-10-13,2025,10,CARD,1227.89,FAILED
648,31,2025-11-08,2025,11,CARD,3310.81,SUCCESS
649,31,2025-12-30,2025,12,CARD,3056.99,FAILED
650,31,2025-11-06,2025,11,UPI,3321.27,SUCCESS
651,32,2025-10-05,2025,10,CARD,546.94,FAILED
652,32,2025-12-21,2025,12,CARD,533.65,SUCCESS
653,32,2025-10-07,2025,10,UPI,4016.53,SUCCESS
654,32,2025-11-13,2025,11,UPI,814.05,SUCCESS
655,32,2025-10-05,2025,10,UPI,3655.25,SUCCESS
656,32,2026-01-21,2026,1,UPI,2301.38,SUCCESS
657,32,2025-10-22,2025,10,CARD,4149.46,SUCCESS
658,32,2026-01-26,2026,1,CARD,4204.44,SUCCESS
659,32,2025-11-26,2025,11,UPI,2475.34,SUCCESS
660,32,2025-11-15,2025,11,CARD,4527.76,SUCCESS
661,32,2025-10-19,2025,10,UPI,2790.71,SUCCESS
662,32,2025-10-23,2025,10,UPI,1289.89,SUCCESS
663,32,2025-12-15,2025,12,CARD,1777.0,SUCCESS
664,32,2025-11-28,2025,11,UPI,3432.99,SUCCESS
665,32,2025-11-17,2025,11,UPI,126.11,SUCCESS
666,32,2026-01-10,2026,1,UPI,1998.59,SUCCESS
667,33,2025-12-15,2025,12,UPI,4443.87,SUCCESS
668,33,2026-01-07,2026,1,UPI,1569.03,SUCCESS
669,33,2025-11-16,2025,11,CARD,1163.5,SUCCESS
670,33,2026-01-08,2026,1,UPI,1696.02,SUCCESS
671,33,2025-10-26,2025,10,CARD,2579.39,SUCCESS
672,33,2025-10-30,2025,10,UPI,3484.37,SUCCESS
673,33,2025-12-17,2025,12,CARD,1529.84,SUCCESS
674,33,2025-11-28,2025,11,UPI,3259.54,SUCCESS
675,33,2025-10-11,2025,10,UPI,1639.43,SUCCESS
676,33,2026-01-03,2026,1,UPI,2878.08,FAILED
677,33,2026-01-13,2026,1,UPI,1549.34,SUCCESS
678,33,2026-01-22,2026,1,UPI,1993.13,SUCCESS
679,33,2025-12-10,2025,12,CARD,340.82,SUCCESS
680,33,2025-10-12,2025,10,UPI,3890.85,FAILED
681,33,2025-11-23,2025,11,UPI,2272.75,SUCCESS
682,33,2025-10-07,2025,10,CARD,1833.45,SUCCESS
683,33,2025-12-04,2025,12,UPI,3341.02,SUCCESS
684,33,2025-11-23,2025,11,UPI,3211.5,SUCCESS
685,33,2025-10-19,2025,10,UPI,99.49,SUCCESS
686,33,2025-10-14,2025,10,CARD,4588.78,FAILED
687,34,2025-11-28,2025,11,UPI,1939.96,FAILED
688,34,2025-12-23,2025,12,CARD,3629.25,FAILED
689,34,2025-11-16,2025,11,CARD,1736.23,SUCCESS
690,34,2025-10-11,2025,10,CARD,552.05,FAILED
691,34,2025-10-18,2025,10,UPI,4460.03,SUCCESS
692,34,2025-12-18,2025,12,UPI,2245.86,SUCCESS
693,34,2025-12-30,2025,12,CARD,4328.1,SUCCESS
694,34,2025-10-15,2025,10,UPI,3426.62,SUCCESS
695,34,2025-12-06,2025,12,UPI,4757.57,SUCCESS
696,34,2025-11-03,2025,11,UPI,3602.32,SUCCESS
697,34,2025-10-09,2025,10,UPI,4087.29,SUCCESS
698,34,2025-10-30,2025,10,UPI,1073.08,SUCCESS
699,34,2025-10-13,2025,10,UPI,3697.98,SUCCESS
700,34,2025-11-07,2025,11,UPI,3374.47,FAILED
701,34,2025-10-02,2025,10,CARD,3032.48,SUCCESS
702,34,2025-10-02,2025,10,CARD,116.71,SUCCESS
703,35,2025-12-29,2025,12,UPI,3553.43,SUCCESS
704,35,2025-10-13,2025,10,UPI,2769.55,SUCCESS
705,35,2025-10-07,2025,10,CARD,3422.44,SUCCESS
706,35,2025-11-17,2025,11,CARD,1206.48,SUCCESS
707,35,2025-11-09,2025,11,CARD,4213.97,SUCCESS
708,35,2025-12-02,2025,12,UPI,4037.52,SUCCESS
709,35,2025-12-23,2025,12,UPI,3578.29,SUCCESS
710,35,2025-12-04,2025,12,CARD,1470.03,SUCCESS
711,35,2025-10-04,2025,10,CARD,3943.76,SUCCESS
712,35,2025-10-18,2025,10,CARD,1013.92,SUCCESS
713,35,2025-12-01,2025,12,CARD,3156.81,SUCCESS
714,35,2025-12-31,2025,12,CARD,1435.15,SUCCESS
715,35,2026-01-09,2026,1,UPI,1226.9,SUCCESS
716,35,2025-11-21,2025,11,CARD,2301.51,SUCCESS
717,35,2025-10-22,2025,10,UPI,4065.88,SUCCESS
718,36,2025-11-23,2025,11,CARD,503.1,SUCCESS
719,36,2025-10-21,2025,10,UPI,2935.91,SUCCESS
720,36,2026-01-11,2026,1,UPI,1471.34,SUCCESS
721,36,2025-10-25,2025,10,UPI,1411.69,SUCCESS
722,36,2025-11-14,2025,11,UPI,3407.72,SUCCESS
723,36,2025-11-14,2025,11,UPI,4217.45,SUCCESS
724,36,2025-10-24,2025,10,UPI,3111.64,FAILED
725,36,2025-11-08,2025,11,UPI,1731.98,SUCCESS
726,36,2025-12-07,2025,12,UPI,4300.43,SUCCESS
727,36,2026-01-14,2026,1,UPI,2176.43,SUCCESS
728,36,2025-12-10,2025,12,CARD,303.88,SUCCESS
729,36,2025-12-30,2025,12,UPI,4349.26,SUCCESS
730,36,2026-01-20,2026,1,UPI,3532.35,SUCCESS
731,36,2025-11-17,2025,11,UPI,4832.28,SUCCESS
732,36,2025-10-24,2025,10,UPI,2478.99,SUCCESS
733,36,2025-12-08,2025,12,UPI,1685.35,SUCCESS
734,37,2026-01-02,2026,1,UPI,2247.58,SUCCESS
735,37,2025-12-16,2025,12,UPI,3183.04,SUCCESS
736,37,2025-10-30,2025,10,CARD,2572.6,SUCCESS
737,37,2025-11-17,2025,11,CARD,1668.97,SUCCESS
738,37,2025-11-05,2025,11,UPI,2936.46,FAILED
739,37,2025-10-28,2025,10,CARD,4666.41,SUCCESS
740,37,2025-10-20,2025,10,UPI,3264.91,SUCCESS
741,37,2025-12-07,2025,12,UPI,3813.42,FAILED
742,37,2025-12-15,2025,12,CARD,1580.78,SUCCESS
743,37,2025-11-19,2025,11,UPI,628.77,SUCCESS
744,37,2026-01-19,2026,1,CARD,2899.83,SUCCESS
745,37,2026-01-20,2026,1,CARD,2725.75,SUCCESS
746,37,2026-01-22,2026,1,UPI,1262.98,SUCCESS
747,38,2026-01-14,2026,1,UPI,2240.82,FAILED
748,38,2025-11-02,2025,11,UPI,3992.39,FAILED
749,38,2026-01-29,2026,1,CARD,4926.96,SUCCESS
750,38,2025-10-22,2025,10,UPI,3975.88,SUCCESS
751,38,2025-10-25,2025,10,CARD,4616.95,SUCCESS
752,38,2025-11-16,2025,11,CARD,1087.1,SUCCESS
753,38,2026-01-11,2026,1,CARD,3852.17,SUCCESS
754,38,2025-12-14,2025,12,CARD,2707.4,SUCCESS
755,38,2025-10-04,2025,10,CARD,2753.29,SUCCESS
756,38,2025-10-11,2025,10,CARD,4564.61,SUCCESS
757,38,2025-10-22,2025,10,UPI,3446.19,SUCCESS
758,38,2026-01-04,2026,1,UPI,4889.96,SUCCESS
759,38,2025-11-09,2025,11,CARD,3812.07,SUCCESS
760,38,2025-12-28,2025,12,CARD,2241.64,SUCCESS
761,38,2025-10-08,2025,10,CARD,4234.16,SUCCESS
762,38,2025-12-21,2025,12,UPI,4622.33,SUCCESS
763,38,2025-12-13,2025,12,UPI,4052.42,SUCCESS
764,38,2026-01-07,2026,1,CARD,2050.22,SUCCESS
765,38,2025-12-10,2025,12,CARD,1019.12,SUCCESS
766,38,2026-01-09,2026,1,CARD,2998.19,SUCCESS
767,38,2025-11-08,2025,11,CARD,1793.85,SUCCESS
768,38,2026-01-20,2026,1,UPI,2805.4,SUCCESS
769,39,2025-12-05,2025,12,UPI,1232.61,SUCCESS
770,39,2026-01-25,2026,1,UPI,2280.04,SUCCESS
771,39,2025-11-09,2025,11,UPI,4344.05,SUCCESS
772,39,2025-10-28,2025,10,CARD,2758.83,SUCCESS
773,39,2026-01-15,2026,1,UPI,4306.06,SUCCESS
774,39,2025-12-25,2025,12,CARD,4804.9,SUCCESS
775,39,2025-11-11,2025,11,CARD,4755.98,SUCCESS
776,39,2026-01-21,2026,1,UPI,190.12,SUCCESS
777,39,2025-10-24,2025,10,CARD,639.46,SUCCESS
778,39,2025-11-29,2025,11,CARD,471.59,SUCCESS
779,39,2025-11-27,2025,11,CARD,2995.4,SUCCESS
780,39,2025-12-21,2025,12,CARD,3407.13,SUCCESS
781,39,2025-12-20,2025,12,CARD,2276.12,SUCCESS
782,39,2026-01-23,2026,1,CARD,1832.59,SUCCESS
783,39,2026-01-24,2026,1,CARD,1605.42,SUCCESS
784,39,2025-10-09,2025,10,UPI,131.41,SUCCESS
785,39,2025-10-31,2025,10,CARD,2575.77,SUCCESS
786,39,2025-11-20,2025,11,CARD,1601.63,SUCCESS
787,39,2025-10-12,2025,10,CARD,3316.66,SUCCESS
788,39,2025-12-24,2025,12,UPI,421.43,SUCCESS
789,39,2025-12-24,2025,12,UPI,754.63,SUCCESS
790,40,2025-10-26,2025,10,UPI,911.82,SUCCESS
791,40,2025-10-19,2025,10,CARD,491.47,SUCCESS
792,40,2025-12-02,2025,12,CARD,443.46,SUCCESS
793,40,2025-12-11,2025,12,CARD,4646.58,SUCCESS
794,40,2025-11-26,2025,11,UPI,202.14,SUCCESS
795,40,2026-01-01,2026,1,CARD,1013.89,SUCCESS
796,40,2025-12-16,2025,12,UPI,1033.59,SUCCESS
797,40,2025-10-28,2025,10,UPI,1921.02,SUCCESS
798,40,2025-11-10,2025,11,UPI,383.85,SUCCESS
799,40,2026-01-02,2026,1,CARD,2975.61,FAILED
800,40,2026-01-19,2026,1,UPI,1251.08,SUCCESS
801,40,2026-01-03,2026,1,CARD,3314.08,SUCCESS
802,40,2025-12-17,2025,12,UPI,2407.18,SUCCESS
803,40,2025-12-13,2025,12,CARD,1271.99,SUCCESS
804,40,2025-12-12,2025,12,UPI,4105.34,SUCCESS
805,40,2025-11-06,2025,11,CARD,2178.16,SUCCESS
806,40,2025-12-13,2025,12,CARD,612.59,SUCCESS
807,40,2025-11-02,2025,11,CARD,1764.59,SUCCESS
808,40,2025-12-17,2025,12,UPI,1581.39,SUCCESS
809,40,2025-11-27,2025,11,CARD,3413.14,SUCCESS
810,40,2025-12-26,2025,12,UPI,4760.14,SUCCESS
811,40,2026-01-04,2026,1,CARD,3322.22,FAILED
812,40,2026-01-16,2026,1,UPI,1437.11,SUCCESS
813,40,2025-10-22,2025,10,CARD,3402.67,SUCCESS
814,40,2025-12-20,2025,12,UPI,1433.41,SUCCESS
815,40,2025-11-10,2025,11,CARD,541.69,SUCCESS
816,40,2025-12-06,2025,12,CARD,3143.53,SUCCESS
817,40,2025-12-25,2025,12,CARD,3054.93,SUCCESS
818,40,2025-11-25,2025,11,CARD,1176.16,SUCCESS
819,40,2025-12-30,2025,12,CARD,1304.15,SUCCESS
820,41,2026-01-02,2026,1,CARD,3856.57,SUCCESS
821,41,2025-11-14,2025,11,UPI,3427.56,SUCCESS
822,41,2025-10-16,2025,10,UPI,2426.18,FAILED
823,41,2025-12-26,2025,12,CARD,2182.16,SUCCESS
824,41,2025-12-06,2025,12,CARD,1723.07,FAILED
825,41,2026-01-26,2026,1,UPI,3571.19,SUCCESS
826,41,2025-11-25,2025,11,UPI,3224.11,SUCCESS
827,41,2025-12-01,2025,12,UPI,2040.47,SUCCESS
828,41,2025-10-23,2025,10,UPI,2804.59,SUCCESS
829,41,2025-10-26,2025,10,UPI,2503.15,SUCCESS
830,41,2025-12-31,2025,12,CARD,1260.53,SUCCESS
831,41,2025-12-28,2025,12,UPI,3452.94,FAILED
832,41,2025-12-16,2025,12,CARD,3843.6,SUCCESS
833,41,2026-01-28,2026,1,CARD,813.63,SUCCESS
834,41,2025-11-02,2025,11,CARD,2461.36,SUCCESS
835,41,2025-11-29,2025,11,CARD,1987.62,SUCCESS
836,41,2025-12-15,2025,12,UPI,1838.34,SUCCESS
837,41,2025-11-06,2025,11,UPI,712.42,SUCCESS
838,41,2025-12-20,2025,12,CARD,2403.77,SUCCESS
839,41,2025-10-26,2025,10,CARD,249.68,SUCCESS
840,41,2025-11-15,2025,11,CARD,2848.89,SUCCESS
841,41,2025-10-05,2025,10,UPI,1219.53,SUCCESS
842,41,2026-01-27,2026,1,UPI,945.05,SUCCESS
843,41,2025-11-18,2025,11,UPI,2638.38,SUCCESS
844,41,2025-11-22,2025,11,UPI,2279.85,SUCCESS
845,41,2025-10-01,2025,10,UPI,4914.42,SUCCESS
846,41,2026-01-04,2026,1,CARD,478.83,SUCCESS
847,41,2026-01-20,2026,1,UPI,4684.69,SUCCESS
848,41,2026-01-21,2026,1,CARD,4150.55,FAILED
849,42,2025-11-07,2025,11,UPI,2317.54,SUCCESS
850,42,2025-11-16,2025,11,UPI,1757.03,SUCCESS
851,42,2025-10-26,2025,10,UPI,3290.41,SUCCESS
852,42,2025-10-21,2025,10,UPI,4270.7,SUCCESS
853,42,2025-11-20,2025,11,CARD,345.92,SUCCESS
854,42,2025-12-23,2025,12,UPI,1982.76,SUCCESS
855,42,2025-12-22,2025,12,CARD,4266.63,SUCCESS
856,42,2025-10-30,2025,10,UPI,1725.73,FAILED
857,42,2026-01-13,2026,1,CARD,3049.22,SUCCESS
858,42,2025-10-27,2025,10,CARD,4330.62,SUCCESS
859,42,2025-10-19,2025,10,UPI,636.29,SUCCESS
860,42,2025-10-31,2025,10,CARD,1243.67,SUCCESS
861,42,2025-12-15,2025,12,CARD,3153.34,SUCCESS
862,42,2026-01-27,2026,1,UPI,4552.99,SUCCESS
863,42,2025-11-16,2025,11,CARD,708.01,SUCCESS
864,42,2025-10-27,2025,10,UPI,4602.34,FAILED
865,42,2025-11-09,2025,11,UPI,1042.28,SUCCESS
866,42,2025-10-02,2025,10,UPI,4307.37,SUCCESS
867,42,2025-10-28,2025,10,CARD,3087.21,SUCCESS
868,42,2026-01-03,2026,1,UPI,4672.08,SUCCESS
869,42,2025-12-04,2025,12,UPI,4278.79,SUCCESS
870,42,2025-12-02,2025,12,UPI,2170.94,SUCCESS
871,42,2026-01-26,2026,1,UPI,620.83,SUCCESS
872,43,2025-10-20,2025,10,UPI,3468.3,SUCCESS
873,43,2025-12-19,2025,12,UPI,2989.96,FAILED
874,43,2025-11-08,2025,11,CARD,1574.7,SUCCESS
875,43,2025-11-01,2025,11,UPI,534.61,SUCCESS
876,43,2025-10-08,2025,10,CARD,4473.55,FAILED
877,43,2026-01-25,2026,1,CARD,2105.19,SUCCESS
878,43,2026-01-11,2026,1,UPI,321.91,SUCCESS
879,43,2025-11-19,2025,11,UPI,3784.65,SUCCESS
880,43,2025-11-21,2025,11,CARD,3637.78,SUCCESS
881,43,2025-10-22,2025,10,CARD,3160.57,FAILED
882,43,2026-01-19,2026,1,CARD,2923.44,SUCCESS
